epoch,learning_rate,loss,mae,mse,val_loss,val_mae,val_mse
21,0.0010000000474974513,2.808591842651367,0.2992037534713745,0.17133046686649323,3.1333084106445312,0.6445890069007874,0.5437825322151184
22,0.0010000000474974513,2.788468837738037,0.3695719838142395,0.2128635197877884,3.0846400260925293,0.6854436993598938,0.56438809633255
23,0.0005000000237487257,2.8688037395477295,0.4377906322479248,0.3572925925254822,3.0234062671661377,0.6836772561073303,0.5537874698638916
24,0.0005000000237487257,2.7002007961273193,0.3578488230705261,0.24349601566791534,2.8858821392059326,0.6424824595451355,0.48516014218330383
25,0.0005000000237487257,2.6787753105163574,0.40438827872276306,0.2933486998081207,2.7404286861419678,0.5994753241539001,0.4182639718055725
26,0.0005000000237487257,2.4680378437042236,0.30732399225234985,0.16096994280815125,2.617311954498291,0.5649124979972839,0.3703804016113281
27,0.0005000000237487257,2.590088367462158,0.4198252260684967,0.3571734130382538,2.5458550453186035,0.5727247595787048,0.36504411697387695
28,0.0005000000237487257,2.3573575019836426,0.35428503155708313,0.1856900006532669,2.5175509452819824,0.5957152247428894,0.3804386556148529
29,0.0005000000237487257,2.2776668071746826,0.30280664563179016,0.14801904559135437,2.477870464324951,0.5940362811088562,0.3753736913204193
30,0.0005000000237487257,2.2806968688964844,0.3384730815887451,0.1837058663368225,2.4235405921936035,0.569625735282898,0.34978318214416504
31,0.0005000000237487257,2.2532150745391846,0.2928628623485565,0.18482346832752228,2.35663104057312,0.5277730822563171,0.3108389675617218
32,0.0005000000237487257,2.437086820602417,0.4528917372226715,0.3953690826892853,2.321371078491211,0.48933976888656616,0.2878207564353943
33,0.0005000000237487257,2.21866774559021,0.360188752412796,0.18432660400867462,2.3130924701690674,0.46443837881088257,0.2731770873069763
34,0.0005000000237487257,2.3895347118377686,0.3941895067691803,0.34674137830734253,2.315433979034424,0.43937140703201294,0.25654879212379456
35,0.0005000000237487257,2.341355562210083,0.3833649158477783,0.2778545320034027,2.312839984893799,0.41829437017440796,0.23182781040668488
36,0.0005000000237487257,2.345977783203125,0.41534748673439026,0.26177048683166504,2.297558069229126,0.4030126631259918,0.20038549602031708
37,0.0005000000237487257,2.411325216293335,0.387470543384552,0.31151825189590454,2.3128490447998047,0.41501691937446594,0.2014014720916748
38,0.0005000000237487257,2.2902512550354004,0.33286938071250916,0.17622609436511993,2.3260498046875,0.4180261492729187,0.20541684329509735
39,0.0005000000237487257,2.434786558151245,0.3932659327983856,0.31388160586357117,2.324995517730713,0.4148595929145813,0.20545126497745514
40,0.0005000000237487257,2.340425968170166,0.40131881833076477,0.22187277674674988,2.3218932151794434,0.41481730341911316,0.20943772792816162
41,0.0005000000237487257,2.2662978172302246,0.3335552215576172,0.1571313440799713,2.33256459236145,0.4508955180644989,0.2396344095468521
42,0.0005000000237487257,2.2227723598480225,0.276880145072937,0.1356666535139084,2.32291579246521,0.4717145264148712,0.26029521226882935
43,0.0005000000237487257,2.2775933742523193,0.3521375358104706,0.22073601186275482,2.30348539352417,0.4774158298969269,0.26913294196128845
44,0.0005000000237487257,2.28963565826416,0.3663352429866791,0.2601768970489502,2.2649333477020264,0.4386817514896393,0.25578251481056213
45,0.0005000000237487257,2.397036552429199,0.3964737355709076,0.3931153118610382,2.303250551223755,0.4781506657600403,0.3113322854042053
46,0.0005000000237487257,2.4923009872436523,0.45590898394584656,0.5010004043579102,2.3260486125946045,0.48597171902656555,0.3299572169780731
47,0.0005000000237487257,2.156604051589966,0.2954007387161255,0.15527544915676117,2.3366050720214844,0.4809724688529968,0.31511446833610535
48,0.0005000000237487257,2.2528440952301025,0.3319128751754761,0.22861544787883759,2.367549419403076,0.510565996170044,0.3259488046169281
49,0.0005000000237487257,2.2399253845214844,0.34776219725608826,0.19128575921058655,2.46421217918396,0.5774632692337036,0.39020758867263794
50,0.0005000000237487257,2.4657232761383057,0.4566919505596161,0.38773107528686523,2.5295205116271973,0.6140850782394409,0.4400303065776825
51,0.0005000000237487257,2.2536792755126953,0.28935903310775757,0.16194957494735718,2.60443115234375,0.6348473429679871,0.5063647627830505
52,0.0005000000237487257,2.40982723236084,0.42412325739860535,0.31234097480773926,2.6480906009674072,0.6552453637123108,0.5547756552696228
53,0.0005000000237487257,2.268372058868408,0.3343677222728729,0.1772773116827011,2.643906831741333,0.6488142609596252,0.5636111497879028
54,0.0005000000237487257,2.6397414207458496,0.4890254735946655,0.561037003993988,2.566211700439453,0.62217777967453,0.487563818693161
55,0.0005000000237487257,2.3544511795043945,0.38526102900505066,0.27307891845703125,2.5393192768096924,0.5999560952186584,0.44300025701522827
56,0.0005000000237487257,2.3466854095458984,0.34104758501052856,0.24426373839378357,2.57487416267395,0.6106892228126526,0.44734838604927063
57,0.0005000000237487257,2.4723362922668457,0.36620986461639404,0.34010788798332214,2.6093692779541016,0.6223850250244141,0.4605482518672943
58,0.0005000000237487257,2.4362571239471436,0.39231452345848083,0.28472310304641724,2.586484909057617,0.6023077964782715,0.4253920018672943
59,0.0005000000237487257,2.355942964553833,0.34972524642944336,0.1937813013792038,2.629483938217163,0.622707188129425,0.46623334288597107
60,0.0005000000237487257,2.460434913635254,0.3480951488018036,0.29929301142692566,2.6339099407196045,0.6290311813354492,0.48754698038101196
61,0.0005000000237487257,2.395240545272827,0.374676376581192,0.25313276052474976,2.551628589630127,0.5981876254081726,0.4280598759651184
62,0.0005000000237487257,2.2963664531707764,0.3068411350250244,0.1781487762928009,2.482283115386963,0.5715686082839966,0.38725942373275757
63,0.0005000000237487257,2.3714654445648193,0.34175485372543335,0.28307706117630005,2.4653544425964355,0.5755084156990051,0.4038507342338562
64,0.0005000000237487257,2.31276798248291,0.40291425585746765,0.25718215107917786,2.4885919094085693,0.6142470240592957,0.455590158700943
65,0.0002500000118743628,2.178795099258423,0.306847482919693,0.14942136406898499,2.4756996631622314,0.6247870326042175,0.4638550281524658
66,0.0002500000118743628,2.4722135066986084,0.41518300771713257,0.46632277965545654,2.401719331741333,0.6008507609367371,0.4229031205177307
67,0.0002500000118743628,2.183300256729126,0.3579859435558319,0.2116776406764984,2.3358192443847656,0.57586669921875,0.3929383456707001
68,0.0002500000118743628,2.364450693130493,0.5090086460113525,0.4288298487663269,2.2944183349609375,0.5676431655883789,0.3854844272136688
69,0.0002500000118743628,2.0602080821990967,0.31664595007896423,0.15608341991901398,2.265787124633789,0.5666913986206055,0.38005343079566956
70,0.0002500000118743628,2.0370051860809326,0.33148059248924255,0.15579481422901154,2.2297236919403076,0.5598145723342896,0.36692026257514954
71,0.0002500000118743628,2.1663761138916016,0.3496183454990387,0.3085530698299408,2.167574167251587,0.5340418219566345,0.33041834831237793
72,0.0002500000118743628,1.9943861961364746,0.3330440819263458,0.16187556087970734,2.1075634956359863,0.49832606315612793,0.2936956584453583
73,0.0002500000118743628,2.0203917026519775,0.3233675956726074,0.21119579672813416,2.0588510036468506,0.47239232063293457,0.26866716146469116
74,0.0002500000118743628,1.9844645261764526,0.3480761647224426,0.1983470618724823,2.028486967086792,0.46676555275917053,0.25714167952537537
75,0.0002500000118743628,1.973605751991272,0.36060017347335815,0.2058279812335968,2.009291887283325,0.4686691462993622,0.2553965449333191
76,0.0002500000118743628,2.0640416145324707,0.40138328075408936,0.3130338788032532,2.000800371170044,0.4705737233161926,0.2604028284549713
77,0.0002500000118743628,1.9062906503677368,0.28167304396629333,0.1684301495552063,2.008406639099121,0.48655465245246887,0.2818441689014435
78,0.0002500000118743628,1.950818657875061,0.3582344651222229,0.22739456593990326,1.9863426685333252,0.4883910119533539,0.2768346071243286
79,0.0002500000118743628,1.863674521446228,0.31205716729164124,0.1581207513809204,1.9498348236083984,0.47496503591537476,0.25984451174736023
80,0.0002500000118743628,2.217741012573242,0.49798232316970825,0.5303926467895508,1.9194920063018799,0.456359326839447,0.23787370324134827
81,0.0002500000118743628,1.903201699256897,0.3621639013290405,0.22031298279762268,1.9375089406967163,0.4688439965248108,0.24826934933662415
82,0.0002500000118743628,2.0778210163116455,0.43357616662979126,0.3863981068134308,1.95490562915802,0.473650187253952,0.25414392352104187
83,0.0002500000118743628,1.9361857175827026,0.33771005272865295,0.23279604315757751,1.9780718088150024,0.48273739218711853,0.2645990550518036
84,0.0002500000118743628,2.1207377910614014,0.4453580677509308,0.40460464358329773,1.9880014657974243,0.4738667905330658,0.25933972001075745
85,0.0002500000118743628,1.8580195903778076,0.27539145946502686,0.12616436183452606,1.9962217807769775,0.4605081379413605,0.2530784606933594
86,0.0002500000118743628,2.1386373043060303,0.3941759765148163,0.39422109723091125,1.9985395669937134,0.4601447880268097,0.2500194013118744
87,0.0002500000118743628,1.9717371463775635,0.3424852788448334,0.2230282574892044,1.9869199991226196,0.4463454782962799,0.23826691508293152
88,0.0002500000118743628,1.8864872455596924,0.28875625133514404,0.13819405436515808,1.9838221073150635,0.4432065188884735,0.23714731633663177
89,0.0002500000118743628,1.997531533241272,0.4152542054653168,0.2513764798641205,2.0226690769195557,0.4800454080104828,0.2801288962364197
90,0.0002500000118743628,1.86503267288208,0.2889200747013092,0.12403272837400436,2.052154779434204,0.5096967220306396,0.3184421956539154
91,0.0002500000118743628,1.987718939781189,0.3911842107772827,0.256083220243454,2.0494415760040283,0.5150567889213562,0.3258228600025177
92,0.0002500000118743628,1.9538747072219849,0.34781941771507263,0.23205409944057465,2.032851219177246,0.5070304870605469,0.3193992078304291
93,0.0002500000118743628,1.8238905668258667,0.2526894211769104,0.11329110711812973,2.003314971923828,0.49099454283714294,0.30493536591529846
94,0.0002500000118743628,1.7902754545211792,0.24724602699279785,0.09567584097385406,1.9743330478668213,0.4865822196006775,0.29649895429611206
95,0.0002500000118743628,1.8206125497817993,0.29510319232940674,0.14808490872383118,1.9365026950836182,0.47684669494628906,0.2851385772228241
96,0.0002500000118743628,1.8479273319244385,0.33664804697036743,0.20214731991291046,1.879936933517456,0.46246933937072754,0.2549406886100769
97,0.0002500000118743628,1.840253472328186,0.3588329553604126,0.21843604743480682,1.8586311340332031,0.46433141827583313,0.24926172196865082
98,0.0002500000118743628,1.9926064014434814,0.4649582505226135,0.3862440586090088,1.8325748443603516,0.4491789638996124,0.23616401851177216
99,0.0002500000118743628,1.7595471143722534,0.28120505809783936,0.164657860994339,1.8005750179290771,0.42636579275131226,0.21208085119724274
100,0.0002500000118743628,1.7781381607055664,0.33832406997680664,0.19045506417751312,1.7853533029556274,0.417196661233902,0.19909727573394775
101,0.0002500000118743628,1.7275644540786743,0.29669487476348877,0.14111647009849548,1.788114309310913,0.4227770268917084,0.20135433971881866
102,0.0002500000118743628,1.756574273109436,0.33270660042762756,0.17003346979618073,1.800244688987732,0.43876364827156067,0.21463291347026825
103,0.0002500000118743628,1.6740388870239258,0.24035868048667908,0.0888051986694336,1.8039973974227905,0.44761866331100464,0.22096167504787445
104,0.0002500000118743628,1.808593988418579,0.34049734473228455,0.2266564816236496,1.8137435913085938,0.45965996384620667,0.23242701590061188
105,0.0002500000118743628,1.7566332817077637,0.32926368713378906,0.17367611825466156,1.819671392440796,0.45469215512275696,0.22967886924743652
106,0.0002500000118743628,1.8659603595733643,0.352166086435318,0.2735966145992279,1.8343507051467896,0.45988303422927856,0.23288024961948395
107,0.0002500000118743628,1.8241984844207764,0.3519379198551178,0.22164909541606903,1.816290259361267,0.4386678636074066,0.20804299414157867
108,0.0002500000118743628,1.9592806100845337,0.35557979345321655,0.34862712025642395,1.8104183673858643,0.3991274833679199,0.18503165245056152
109,0.0002500000118743628,1.8198010921478271,0.30431386828422546,0.1895149201154709,1.8410930633544922,0.391901433467865,0.19124600291252136
110,0.0002500000118743628,1.9087426662445068,0.34425264596939087,0.2547370493412018,1.8644315004348755,0.4031558632850647,0.19487591087818146
111,0.0002500000118743628,1.8795799016952515,0.3534664511680603,0.20670662820339203,1.9188261032104492,0.4528358280658722,0.23254990577697754
112,0.0002500000118743628,1.798709511756897,0.25202980637550354,0.1093541756272316,1.977421522140503,0.49713394045829773,0.2771182358264923
113,0.0002500000118743628,1.8986120223999023,0.30812686681747437,0.1968185156583786,2.0432300567626953,0.5422910451889038,0.3367253243923187
114,0.0002500000118743628,1.801120638847351,0.24807609617710114,0.09444739669561386,2.0917904376983643,0.579414427280426,0.38756582140922546
115,0.0002500000118743628,1.8836071491241455,0.3023405969142914,0.1815609186887741,2.0822794437408447,0.5787252187728882,0.3900599777698517
116,0.0002500000118743628,2.202477216720581,0.47136780619621277,0.5128237009048462,2.055086374282837,0.575830340385437,0.37531778216362
117,0.0002500000118743628,1.9366594552993774,0.3738178014755249,0.25935524702072144,2.046520709991455,0.5717014670372009,0.3787372410297394
118,0.0002500000118743628,1.7744853496551514,0.23916654288768768,0.10842490941286087,2.070524215698242,0.5847465395927429,0.41126060485839844
119,0.0002500000118743628,1.881333589553833,0.40255206823349,0.22423633933067322,2.096916913986206,0.597981333732605,0.449039489030838
120,0.0002500000118743628,1.9293529987335205,0.3684670031070709,0.2842597961425781,2.155010461807251,0.6314601302146912,0.5202299952507019
121,0.0001250000059371814,1.770884394645691,0.29549235105514526,0.1376909762620926,2.155294179916382,0.6409037709236145,0.5309611558914185
122,0.0001250000059371814,1.8332055807113647,0.3641025125980377,0.2120363861322403,2.1341583728790283,0.6409528851509094,0.5266385674476624
123,0.0001250000059371814,1.888265609741211,0.4128829538822174,0.2848680019378662,2.0903162956237793,0.6221910715103149,0.5036467909812927
124,0.0001250000059371814,1.8368192911148071,0.36689046025276184,0.25414615869522095,2.04809308052063,0.6046445965766907,0.4815525710582733
125,0.0001250000059371814,1.7729244232177734,0.35197773575782776,0.21039436757564545,2.0049490928649902,0.5935384631156921,0.4584329128265381
126,0.0001250000059371814,1.641524076461792,0.24254712462425232,0.09878925234079361,1.9704183340072632,0.5886192917823792,0.4430460035800934
127,0.0001250000059371814,1.7013404369354248,0.3442310392856598,0.1779482513666153,1.9332115650177002,0.5788030028343201,0.42502498626708984
128,0.0001250000059371814,1.875443696975708,0.41996973752975464,0.3708452880382538,1.8939330577850342,0.5705477595329285,0.40366244316101074
129,0.0001250000059371814,1.6784981489181519,0.3315407633781433,0.19140656292438507,1.864524245262146,0.5648836493492126,0.3873045742511749
130,0.0001250000059371814,1.6494877338409424,0.29902124404907227,0.17393165826797485,1.8536596298217773,0.5663664937019348,0.38491424918174744
131,0.0001250000059371814,1.5698562860488892,0.24416828155517578,0.10305551439523697,1.8458778858184814,0.5768354535102844,0.3868594169616699
132,0.0001250000059371814,1.6546729803085327,0.32823824882507324,0.19761231541633606,1.8347959518432617,0.5879170298576355,0.38632932305336
133,0.0001250000059371814,1.5781830549240112,0.2662903070449829,0.13211219012737274,1.8126637935638428,0.5846700668334961,0.3772444725036621
134,0.0001250000059371814,1.6181097030639648,0.3241713047027588,0.18534444272518158,1.787107229232788,0.5744751691818237,0.36440566182136536
135,0.0001250000059371814,1.5821417570114136,0.278653621673584,0.16134808957576752,1.7640516757965088,0.5601152777671814,0.35023805499076843
136,0.0001250000059371814,1.6178908348083496,0.36856064200401306,0.2053704559803009,1.7366507053375244,0.5389144420623779,0.32696250081062317
137,0.0001250000059371814,1.4990077018737793,0.2207169085741043,0.08903446048498154,1.7224171161651611,0.5247518420219421,0.3105027675628662
138,0.0001250000059371814,1.774011254310608,0.3880022168159485,0.3611535429954529,1.738440752029419,0.5320138335227966,0.32132798433303833
139,0.0001250000059371814,1.7327886819839478,0.3618888854980469,0.31500500440597534,1.7378476858139038,0.5285344123840332,0.3183799684047699
140,0.0001250000059371814,1.598320722579956,0.32504063844680786,0.1784684658050537,1.7309472560882568,0.5189646482467651,0.3100900650024414
141,0.0001250000059371814,1.7119091749191284,0.41101813316345215,0.29103952646255493,1.7115681171417236,0.5012334585189819,0.2909652888774872
142,0.0001250000059371814,1.6833174228668213,0.3320945203304291,0.26283136010169983,1.7015336751937866,0.4936186373233795,0.2820573151111603
143,0.0001250000059371814,1.5456339120864868,0.26796871423721313,0.12679177522659302,1.6891920566558838,0.4842851758003235,0.2730664610862732
144,0.0001250000059371814,1.6252734661102295,0.33269602060317993,0.21017178893089294,1.6664178371429443,0.47075456380844116,0.25715503096580505
145,0.0001250000059371814,1.5733280181884766,0.3019450306892395,0.16606800258159637,1.6334068775177002,0.4517483115196228,0.23449112474918365
146,0.0001250000059371814,1.718695044517517,0.35045886039733887,0.32174843549728394,1.6078245639801025,0.4376209080219269,0.21805140376091003
147,0.0001250000059371814,1.594960331916809,0.33691251277923584,0.20641370117664337,1.5893771648406982,0.4252170920372009,0.2037142962217331
148,0.0001250000059371814,1.550363540649414,0.2767485976219177,0.16504347324371338,1.5934693813323975,0.42852434515953064,0.2085229456424713
149,0.0001250000059371814,1.4968205690383911,0.26381391286849976,0.11188320070505142,1.6130220890045166,0.4482457637786865,0.2285480499267578
